Year,Month,State,"Unemployment rates by State, not seasonally adjusted"
1981,September,North Dakota,3.8
1981,September,Ohio,9.2
1981,September,Oklahoma,3.5
1981,September,Oregon,8.8
1981,September,Pennsylvania,8.2
1981,September,Rhode Island,7.9
1981,September,South Carolina,8.4
1981,September,South Dakota,4.4
1981,September,Tennessee,8.7
1981,September,Texas,5.2
1981,September,Utah,6.1
1981,September,Vermont,5.4
1981,September,Virginia,6.0
1981,September,Washington,9.0
1981,September,West Virginia,9.4
1981,September,Wisconsin,6.9
1981,September,Wyoming,3.1
1981,October,Alabama,11.7
1981,October,Alaska,8.8
1981,October,Arizona,6.6
1981,October,Arkansas,8.1
1981,October,California,7.5
1981,October,Colorado,5.1
1981,October,Connecticut,5.8
1981,October,Delaware,7.8
1981,October,District of Columbia,8.9
1981,October,Florida,7.3
1981,October,Georgia,6.8
1981,October,Hawaii,5.7
1981,October,Idaho,7.2
1981,October,Illinois,8.2
1981,October,Indiana,9.9
1981,October,Iowa,6.4
1981,October,Kansas,4.3
1981,October,Kentucky,8.2
1981,October,Louisiana,8.2
1981,October,Maine,6.5
1981,October,Maryland,7.5
1981,October,Massachusetts,6.4
1981,October,Michigan,11.9
1981,October,Minnesota,5.4
1981,October,Mississippi,8.4
1981,October,Missouri,7.5
1981,October,Montana,6.6
1981,October,Nebraska,4.0
1981,October,Nevada,7.0
1981,October,New Hampshire,4.9
1981,October,New Jersey,6.6
1981,October,New Mexico,6.9
1981,October,New York,7.1
1981,October,North Carolina,7.1
1981,October,North Dakota,3.6
1981,October,Ohio,9.7
1981,October,Oklahoma,3.8
1981,October,Oregon,9.6
1981,October,Pennsylvania,8.6
1981,October,Rhode Island,8.0
1981,October,South Carolina,8.7
1981,October,South Dakota,4.1
1981,October,Tennessee,9.2
1981,October,Texas,5.0
1981,October,Utah,6.5
1981,October,Vermont,5.1
1981,October,Virginia,6.1
1981,October,Washington,9.4
1981,October,West Virginia,9.3
1981,October,Wisconsin,7.6
1981,October,Wyoming,3.2
1981,November,Alabama,11.5
1981,November,Alaska,9.5
1981,November,Arizona,6.3
1981,November,Arkansas,8.5
1981,November,California,8.0
1981,November,Colorado,5.4
1981,November,Connecticut,6.1
1981,November,Delaware,7.7
1981,November,District of Columbia,9.0
1981,November,Florida,7.4
1981,November,Georgia,6.6
1981,November,Hawaii,5.8
1981,November,Idaho,8.5
1981,November,Illinois,8.4
1981,November,Indiana,10.5
1981,November,Iowa,6.8
1981,November,Kansas,4.2
1981,November,Kentucky,9.6
1981,November,Louisiana,8.5
1981,November,Maine,7.5
1981,November,Maryland,7.9
1981,November,Massachusetts,6.7
1981,November,Michigan,12.9
1981,November,Minnesota,5.9
1981,November,Mississippi,8.3
1981,November,Missouri,8.0
1981,November,Montana,7.2
1981,November,Nebraska,4.3
1981,November,Nevada,7.4
1981,November,New Hampshire,5.4
1981,November,New Jersey,7.2
1981,November,New Mexico,6.9
1981,November,New York,7.4
1981,November,North Carolina,8.0
1981,November,North Dakota,4.1
1981,November,Ohio,10.4
1981,November,Oklahoma,4.0
1981,November,Oregon,10.3
1981,November,Pennsylvania,8.8
1981,November,Rhode Island,8.0
1981,November,South Carolina,9.3
1981,November,South Dakota,4.8
1981,November,Tennessee,9.6
1981,November,Texas,5.3
1981,November,Utah,6.4
1981,November,Vermont,5.9
1981,November,Virginia,6.3
1981,November,Washington,10.6
1981,November,West Virginia,9.7
1981,November,Wisconsin,7.9
1981,November,Wyoming,3.8
1981,December,Alabama,11.8
1981,December,Alaska,9.9
1981,December,Arizona,7.0
1981,December,Arkansas,9.2
1981,December,California,8.2
1981,December,Colorado,5.7
1981,December,Connecticut,6.2
1981,December,Delaware,7.8
1981,December,District of Columbia,9.2
1981,December,Florida,7.2
1981,December,Georgia,6.9
1981,December,Hawaii,5.3
1981,December,Idaho,9.3
1981,December,Illinois,8.9
1981,December,Indiana,11.5
1981,December,Iowa,7.7
1981,December,Kansas,4.5
1981,December,Kentucky,9.8
1981,December,Louisiana,8.9
1981,December,Maine,7.6
1981,December,Maryland,7.9
1981,December,Massachusetts,7.0
1981,December,Michigan,14.2
1981,December,Minnesota,6.5
1981,December,Mississippi,8.4
1981,December,Missouri,8.6
1981,December,Montana,7.7
1981,December,Nebraska,4.7
1981,December,Nevada,8.2
1981,December,New Hampshire,5.5
1981,December,New Jersey,7.6
1981,December,New Mexico,6.8
1981,December,New York,7.8
1981,December,North Carolina,8.1
1981,December,North Dakota,4.9
1981,December,Ohio,11.1
1981,December,Oklahoma,4.4
1981,December,Oregon,11.3
1981,December,Pennsylvania,9.2
1980,January,Alabama,7.7
1980,January,Alaska,10.2
1980,January,Arizona,6.3
1980,January,Arkansas,7.1
1980,January,California,6.8
1980,January,Colorado,5.4
1980,January,Connecticut,5.9
1980,January,Delaware,8.0
1980,January,District of Columbia,6.7
1980,January,Florida,5.9
1980,January,Georgia,5.6
1980,January,Hawaii,5.0
1980,January,Idaho,8.4
1980,January,Illinois,7.2
1980,January,Indiana,8.8
1980,January,Iowa,5.5
1980,January,Kansas,4.0
1980,January,Kentucky,6.9
1980,January,Louisiana,7.6
1980,January,Maine,8.3
1980,January,Maryland,6.5
1980,January,Massachusetts,6.1
1980,January,Michigan,10.7
1980,January,Minnesota,6.3
1980,January,Mississippi,6.7
1980,January,Missouri,6.7
1980,January,Montana,6.9
1980,January,Nebraska,3.9
1980,January,Nevada,6.1
1980,January,New Hampshire,4.3
1980,January,New Jersey,7.1
1980,January,New Mexico,7.3
1980,January,New York,8.0
1980,January,North Carolina,5.6
1980,January,North Dakota,5.2
1980,January,Ohio,7.2
1980,January,Oklahoma,3.9
1980,January,Oregon,8.2
1980,January,Pennsylvania,8.1
1980,January,Rhode Island,8.1
1980,January,South Carolina,6.0
1980,January,South Dakota,4.6
1980,January,Tennessee,6.9
1980,January,Texas,5.0
1980,January,Utah,5.8
1980,January,Vermont,6.4
1980,January,Virginia,5.1
1980,January,Washington,8.6
1980,January,West Virginia,8.9
1980,January,Wisconsin,6.0
1980,January,Wyoming,4.4
1980,February,Alabama,7.8
1980,February,Alaska,10.9
1980,February,Arizona,6.0
1980,February,Arkansas,7.3
1980,February,California,6.7
1980,February,Colorado,5.3
1980,February,Connecticut,5.7
1980,February,Delaware,7.7
1980,February,District of Columbia,6.7
1980,February,Florida,5.2
1980,February,Georgia,5.5
1980,February,Hawaii,4.6
1980,February,Idaho,8.3
1980,February,Illinois,7.3
1980,February,Indiana,9.1
1980,February,Iowa,5.5
1980,February,Kansas,4.2
1980,February,Kentucky,7.8
1980,February,Louisiana,6.7
1980,February,Maine,8.2
1980,February,Maryland,6.4
1980,February,Massachusetts,5.8
1980,February,Michigan,11.1
1980,February,Minnesota,6.0
1980,February,Mississippi,6.3
1980,February,Missouri,7.2
1980,February,Montana,6.8
1980,February,Nebraska,3.8
1980,February,Nevada,5.6
1980,February,New Hampshire,4.4
1980,February,New Jersey,7.0
1980,February,New Mexico,6.9
1980,February,New York,7.8
1980,February,North Carolina,6.0
1980,February,North Dakota,5.2
1980,February,Ohio,7.0
1980,February,Oklahoma,3.8
1980,February,Oregon,7.8
1980,February,Pennsylvania,8.0
1980,February,Rhode Island,8.2
1980,February,South Carolina,6.1
1980,February,South Dakota,4.6
1980,February,Tennessee,6.8
1980,February,Texas,4.9
1980,February,Utah,6.4
1980,February,Vermont,6.4
1980,February,Virginia,5.0
1980,February,Washington,8.5
1980,February,West Virginia,9.4
1980,February,Wisconsin,6.5
1980,February,Wyoming,4.3
1980,March,Alabama,7.4
1980,March,Alaska,10.8
1980,March,Arizona,6.4
1980,March,Arkansas,6.6
1980,March,California,6.5
1980,March,Colorado,5.5
1980,March,Connecticut,5.2
1980,March,Delaware,7.3
1980,March,District of Columbia,6.6
1980,March,Florida,5.0
1980,March,Georgia,5.5
1980,March,Hawaii,4.6
1980,March,Idaho,8.5
1980,March,Illinois,7.3
1980,March,Indiana,9.3
1980,March,Iowa,5.5
1980,March,Kansas,4.1
1980,March,Kentucky,7.2
1980,March,Louisiana,6.4
1980,March,Maine,7.9
1980,March,Maryland,6.3
1980,March,Massachusetts,5.8
1980,March,Michigan,11.4
1980,March,Minnesota,5.9
1980,March,Mississippi,6.2
1980,March,Missouri,6.7
1980,March,Montana,6.9
1980,March,Nebraska,3.7
1980,March,Nevada,5.4
1980,March,New Hampshire,4.5
1980,March,New Jersey,6.8
1980,March,New Mexico,7.0
1980,March,New York,7.3
1980,March,North Carolina,5.7
1980,March,North Dakota,5.4
1980,March,Ohio,6.8
1980,March,Oklahoma,3.4
1980,March,Oregon,7.9
1980,March,Pennsylvania,7.7
1980,March,Rhode Island,7.7
1980,March,South Carolina,5.3
1980,March,South Dakota,5.0
1980,March,Tennessee,6.5
1980,March,Texas,4.7
1980,March,Utah,5.9
1980,March,Vermont,6.3
1980,March,Virginia,4.8
1980,March,Washington,7.9
1980,March,West Virginia,9.4
1980,March,Wisconsin,6.7
1980,March,Wyoming,4.3
1980,April,Alabama,7.4
1980,April,Alaska,10.6
1980,April,Arizona,6.1
1980,April,Arkansas,6.8
1980,April,California,6.5
1980,April,Colorado,5.3
1980,April,Connecticut,5.2
1980,April,Delaware,7.2
1980,April,District of Columbia,6.2
1980,April,Florida,5.3
1980,April,Georgia,6.0
1980,April,Hawaii,4.5
1980,April,Idaho,8.1
1980,April,Illinois,7.3
1980,April,Indiana,9.5
1980,April,Iowa,5.6
1980,April,Kansas,4.3
1980,April,Kentucky,7.1
1980,April,Louisiana,6.2
1980,April,Maine,8.1
1980,April,Maryland,6.2
1980,April,Massachusetts,5.3
1980,April,Michigan,12.1
1980,April,Minnesota,6.1
1980,April,Mississippi,6.4
1980,April,Missouri,6.1
1980,April,Montana,6.4
1980,April,Nebraska,3.7
1980,April,Nevada,5.4
1980,April,New Hampshire,4.3
1980,April,New Jersey,6.6
1980,April,New Mexico,6.7
1980,April,New York,7.2
1980,April,North Carolina,5.9
1980,April,North Dakota,5.0
1980,April,Ohio,7.5
1980,April,Oklahoma,3.0
1980,April,Oregon,8.8
1980,April,Pennsylvania,7.4
1980,April,Rhode Island,6.8
1980,April,South Carolina,5.5
1980,April,South Dakota,4.7
1980,April,Tennessee,6.7
1980,April,Texas,4.7
1980,April,Utah,5.6
1980,April,Vermont,6.3
1980,April,Virginia,4.8
1980,April,Washington,7.7
1980,April,West Virginia,9.5
1980,April,Wisconsin,7.0
1980,April,Wyoming,3.6
1980,May,Alabama,8.4
1980,May,Alaska,9.6
1980,May,Arizona,6.4
1980,May,Arkansas,7.5
1980,May,California,6.5
1980,May,Colorado,5.5
1980,May,Connecticut,5.6
1980,May,Delaware,6.8
1980,May,District of Columbia,6.8
1980,May,Florida,5.7
1980,May,Georgia,6.7
1980,May,Hawaii,4.7
1980,May,Idaho,7.3
1980,May,Illinois,7.9
1980,May,Indiana,10.1
1980,May,Iowa,5.9
1980,May,Kansas,4.3
1980,May,Kentucky,7.6
1980,May,Louisiana,6.6
1980,May,Maine,7.6
1980,May,Maryland,6.5
1980,May,Massachusetts,5.6
1980,May,Michigan,13.4
1980,May,Minnesota,5.2
1980,May,Mississippi,7.2
1980,May,Missouri,7.1
1980,May,Montana,5.4
1980,May,Nebraska,3.9
1980,May,Nevada,5.4
1980,May,New Hampshire,4.4
1980,May,New Jersey,7.3
1980,May,New Mexico,7.2
1980,May,New York,7.5
1980,May,North Carolina,6.6
1980,May,North Dakota,4.4
1980,May,Ohio,8.4
1980,May,Oklahoma,3.8
1980,May,Oregon,9.1
1980,May,Pennsylvania,7.8
1980,May,Rhode Island,6.6
1980,May,South Carolina,6.0
1980,May,South Dakota,4.8
1980,May,Tennessee,7.1
1980,May,Texas,5.1
1980,May,Utah,5.4
1980,May,Vermont,6.0
1980,May,Virginia,5.3
1980,May,Washington,7.9
1980,May,West Virginia,9.0
1980,May,Wisconsin,7.1
1980,May,Wyoming,3.5
1980,June,Alabama,9.7
1980,June,Alaska,10.2
1980,June,Arizona,7.9
1980,June,Arkansas,8.3
1980,June,California,7.1
1980,June,Colorado,6.6
1980,June,Connecticut,6.1
1980,June,Delaware,8.1
1980,June,District of Columbia,7.6
1980,June,Florida,6.5
1980,June,Georgia,8.1
1980,June,Hawaii,5.8
1980,June,Idaho,7.6
1980,June,Illinois,8.9
1980,June,Indiana,11.1
1980,June,Iowa,6.7
1980,June,Kansas,5.2
1980,June,Kentucky,8.6
1980,June,Louisiana,7.7
1980,June,Maine,7.5
1980,June,Maryland,7.2
1980,June,Massachusetts,6.1
1980,June,Michigan,13.7
1980,June,Minnesota,6.3
1980,June,Mississippi,9.4
1980,June,Missouri,7.9
1980,June,Montana,6.1
1980,June,Nebraska,4.5
1980,June,Nevada,6.9
1980,June,New Hampshire,4.9
1980,June,New Jersey,7.5
1980,June,New Mexico,8.8
1980,June,New York,7.6
1980,June,North Carolina,7.4
1980,June,North Dakota,5.5
1980,June,Ohio,9.6
1980,June,Oklahoma,5.5
1980,June,Oregon,9.4
1980,June,Pennsylvania,8.8
1980,June,Rhode Island,7.0
1980,June,South Carolina,8.1
1980,June,South Dakota,5.0
1980,June,Tennessee,8.2
1980,June,Texas,6.2
1980,June,Utah,6.7
1980,June,Vermont,6.3
1980,June,Virginia,6.0
1980,June,Washington,8.3
1980,June,West Virginia,9.6
1980,June,Wisconsin,7.5
1980,June,Wyoming,3.7
1980,July,Alabama,10.4
1980,July,Alaska,8.8
1980,July,Arizona,7.8
1980,July,Arkansas,8.7
1980,July,California,7.6
1980,July,Colorado,6.2
1980,July,Connecticut,6.4
1980,July,Delaware,8.1
1980,July,District of Columbia,7.6
1980,July,Florida,6.7
1980,July,Georgia,7.9
1980,July,Hawaii,5.2
1980,July,Idaho,7.3
1980,July,Illinois,9.0
1980,July,Indiana,10.7
1980,July,Iowa,6.4
1980,July,Kansas,5.0
1980,July,Kentucky,8.3
1980,July,Louisiana,6.9
1980,July,Maine,7.4
1980,July,Maryland,7.0
1980,July,Massachusetts,6.1
1980,July,Michigan,14.2
1980,July,Minnesota,6.0
1980,July,Mississippi,8.1
1980,July,Missouri,7.7
1980,July,Montana,5.9
1980,July,Nebraska,4.4
1980,July,Nevada,6.9
1980,July,New Hampshire,5.0
1980,July,New Jersey,8.1
1980,July,New Mexico,8.3
1980,July,New York,7.8
1980,July,North Carolina,7.8
1980,July,North Dakota,5.1
1980,July,Ohio,9.8
1980,July,Oklahoma,5.4
1980,July,Oregon,9.3
1980,July,Pennsylvania,9.0
1980,July,Rhode Island,7.0
1980,July,South Carolina,7.9
1980,July,South Dakota,4.8
1980,July,Tennessee,8.1
1980,July,Texas,5.9
1980,July,Utah,6.4
1980,July,Vermont,6.5
1980,July,Virginia,5.8
1980,July,Washington,8.1
1980,July,West Virginia,9.7
1980,July,Wisconsin,7.1
1980,July,Wyoming,3.5
1980,August,Alabama,10.3
1980,August,Alaska,8.2
1980,August,Arizona,7.7
1980,August,Arkansas,8.0
1980,August,California,7.2
1980,August,Colorado,6.0
1980,August,Connecticut,6.2
1980,August,Delaware,8.2
1980,August,District of Columbia,7.6
1980,August,Florida,6.7
1980,August,Georgia,7.0
1980,August,Hawaii,5.0
1980,August,Idaho,7.3
1980,August,Illinois,8.8
1980,August,Indiana,10.4
1980,August,Iowa,6.8
1980,August,Kansas,5.0
1980,August,Kentucky,8.3
1980,August,Louisiana,6.8
1980,August,Maine,7.0
1980,August,Maryland,6.7
1980,August,Massachusetts,5.7
1980,August,Michigan,13.1
1980,August,Minnesota,5.8
1980,August,Mississippi,8.0
1980,August,Missouri,8.1
1980,August,Montana,5.7
1980,August,Nebraska,4.1
1980,August,Nevada,6.6
1980,August,New Hampshire,4.9
1980,August,New Jersey,7.6
1980,August,New Mexico,7.8
1980,August,New York,7.4
1980,August,North Carolina,7.0
1980,August,North Dakota,5.0
1980,August,Ohio,9.3
1980,August,Oklahoma,5.3
1980,August,Oregon,8.6
1980,August,Pennsylvania,8.4
1980,August,Rhode Island,7.2
1980,August,South Carolina,7.6
1980,August,South Dakota,4.9
1980,August,Tennessee,8.1
1980,August,Texas,5.5
1980,August,Utah,6.8
1980,August,Vermont,6.4
1980,August,Virginia,5.5
1980,August,Washington,8.0
1980,August,West Virginia,9.9
1980,August,Wisconsin,8.0
1980,August,Wyoming,3.4
1980,September,Alabama,9.3
1980,September,Alaska,8.5
1980,September,Arizona,7.0
1980,September,Arkansas,7.4
1980,September,California,6.8
1980,September,Colorado,6.1
1980,September,Connecticut,5.9
1980,September,Delaware,8.0
1980,September,District of Columbia,8.1
1980,September,Florida,6.9
1980,September,Georgia,6.3
1980,September,Hawaii,5.7
1980,September,Idaho,6.7
1980,September,Illinois,8.2
1980,September,Indiana,9.3
1980,September,Iowa,6.3
1980,September,Kansas,4.4
1980,September,Kentucky,8.4
1980,September,Louisiana,6.6
1980,September,Maine,7.1
1980,September,Maryland,6.5
1980,September,Massachusetts,5.6
1980,September,Michigan,12.4
1980,September,Minnesota,5.7
1980,September,Mississippi,7.9
1980,September,Missouri,7.2
1980,September,Montana,5.4
1980,September,Nebraska,3.8
1980,September,Nevada,6.6
1980,September,New Hampshire,4.6
1980,September,New Jersey,7.0
1980,September,New Mexico,8.0
1980,September,New York,7.3
1980,September,North Carolina,6.2
1980,September,North Dakota,4.5
1980,September,Ohio,8.8
1980,September,Oklahoma,5.1
1980,September,Oregon,7.8
1980,September,Pennsylvania,8.0
1980,September,Rhode Island,7.3
1980,September,South Carolina,7.2
1980,September,South Dakota,4.6
1980,September,Tennessee,7.3
1980,September,Texas,5.0
1980,September,Utah,6.2
1980,September,Vermont,6.3
1980,September,Virginia,5.1
1980,September,Washington,7.5
1980,September,West Virginia,9.3
1980,September,Wisconsin,7.6
1980,September,Wyoming,3.3
1980,October,Alabama,9.6
1980,October,Alaska,8.8
1980,October,Arizona,6.8
1980,October,Arkansas,7.2
1980,October,California,6.8
1980,October,Colorado,5.9
1980,October,Connecticut,5.8
1980,October,Delaware,7.7
1980,October,District of Columbia,8.1
1980,October,Florida,6.7
1980,October,Georgia,6.3
1980,October,Hawaii,5.3
1980,October,Idaho,6.4
1980,October,Illinois,8.7
1980,October,Indiana,9.1
1980,October,Iowa,5.9
1980,October,Kansas,4.4
1980,October,Kentucky,8.5
1980,October,Louisiana,6.9
1980,October,Maine,7.0
1980,October,Maryland,6.6
1980,October,Massachusetts,5.2
1980,October,Michigan,12.0
1980,October,Minnesota,5.2
1980,October,Mississippi,7.7
1980,October,Missouri,7.1
1980,October,Montana,5.6
1980,October,Nebraska,3.7
1980,October,Nevada,6.1
1980,October,New Hampshire,4.2
1980,October,New Jersey,7.1
1980,October,New Mexico,7.8
1980,October,New York,7.3
1980,October,North Carolina,6.4
1980,October,North Dakota,4.1
1980,October,Ohio,8.7
1980,October,Oklahoma,5.1
1980,October,Oregon,7.9
1980,October,Pennsylvania,7.9
1980,October,Rhode Island,7.1
1980,October,South Carolina,7.4
1980,October,South Dakota,4.4
1980,October,Tennessee,7.8
1980,October,Texas,5.0
1980,October,Utah,6.5
1980,October,Vermont,5.8
1980,October,Virginia,4.9
1980,October,Washington,7.6
1980,October,West Virginia,9.4
1980,October,Wisconsin,7.7
1980,October,Wyoming,3.7
1980,November,Alabama,9.4
1980,November,Alaska,9.3
1980,November,Arizona,5.9
1980,November,Arkansas,7.5
1980,November,California,7.0
1980,November,Colorado,5.9
1980,November,Connecticut,5.9
1980,November,Delaware,7.1
1980,November,District of Columbia,8.4
1980,November,Florida,6.4
1980,November,Georgia,5.6
1980,November,Hawaii,5.2
1980,November,Idaho,7.1
1980,November,Illinois,8.6
1980,November,Indiana,9.2
1980,November,Iowa,5.9
1980,November,Kansas,4.3
1980,November,Kentucky,8.5
1980,November,Louisiana,6.8
1980,November,Maine,7.5
1980,November,Maryland,6.6
1980,November,Massachusetts,5.2
1980,November,Michigan,12.1
1980,November,Minnesota,5.2
1980,November,Mississippi,7.7
1980,November,Missouri,7.3
1980,November,Montana,5.9
1980,November,Nebraska,3.7
1980,November,Nevada,6.0
1980,November,New Hampshire,4.4
1980,November,New Jersey,7.2
1980,November,New Mexico,7.7
1980,November,New York,7.3
1980,November,North Carolina,6.4
1980,November,North Dakota,4.6
1980,November,Ohio,8.6
1980,November,Oklahoma,4.6
1980,November,Oregon,8.3
1980,November,Pennsylvania,7.7
1980,November,Rhode Island,6.9
1980,November,South Carolina,7.0
1980,November,South Dakota,4.9
1980,November,Tennessee,7.8
1980,November,Texas,5.1
1980,November,Utah,6.4
1980,November,Vermont,6.3
1980,November,Virginia,4.9
1980,November,Washington,8.3
1980,November,West Virginia,9.6
1980,November,Wisconsin,7.6
1980,November,Wyoming,4.1
1980,December,Alabama,9.0
1980,December,Alaska,9.6
1980,December,Arizona,5.4
1980,December,Arkansas,8.0
1980,December,California,6.5
1980,December,Colorado,5.8
1980,December,Connecticut,5.7
1980,December,Delaware,7.0
1980,December,District of Columbia,8.1
1980,December,Florida,5.8
1980,December,Georgia,5.1
1980,December,Hawaii,4.7
1980,December,Idaho,7.4
1980,December,Illinois,8.5
1980,December,Indiana,9.1
1980,December,Iowa,6.2
1980,December,Kansas,4.2
1980,December,Kentucky,8.1
1980,December,Louisiana,7.0
1980,December,Maine,7.7
1980,December,Maryland,6.3
1980,December,Massachusetts,5.1
1980,December,Michigan,11.7
1980,December,Minnesota,5.6
1980,December,Mississippi,7.4
1980,December,Missouri,7.3
1980,December,Montana,6.4
1980,December,Nebraska,4.0
1980,December,Nevada,6.9
1980,December,New Hampshire,4.4
1980,December,New Jersey,6.9
1980,December,New Mexico,7.3
1980,December,New York,7.2
1980,December,North Carolina,5.7
1980,December,North Dakota,5.2
1980,December,Ohio,8.5
1980,December,Oklahoma,4.1
1980,December,Oregon,8.6
1980,December,Pennsylvania,7.4
1979,January,Alabama,6.7
1979,January,Alaska,11.1
1979,January,Arizona,6.2
1979,January,Arkansas,7.8
1979,January,California,7.1
1979,January,Colorado,5.6
1979,January,Connecticut,6.0
1979,January,Delaware,8.1
1979,January,District of Columbia,8.2
1979,January,Florida,6.7
